1,1,1,16.72,9,19.7174238770309,0,0,8,1,0,0
1,1,0,0,6,0,8.90658891664506,0,6.78,0,1,0
1,1,0,7,4,0,0,12.1546037384902,3.9,0,0,1
1,2,1,16.72,4,19.7174238770309,0,0,8,1,0,0
1,2,0,0,3,0,11.5417848797612,0,6.78,0,1,0
1,2,0,7,1,0,0,21.8650305616588,5.2,0,0,1
1,3,1,15.2,9,15.4314356586969,0,0,8,1,0,0
1,3,0,0,6,0,11.5417848797612,0,6.15,0,1,0
1,3,0,3,4,0,0,17.1002657087753,5.2,0,0,1
1,4,1,13.68,4,19.7174238770309,0,0,8,1,0,0
1,4,0,0,3,0,15.3061422708691,0,9.04,0,1,0
1,4,0,0,1,0,0,17.1002657087753,3.9,0,0,1
1,5,1,15.2,14,19.7174238770309,0,0,8,1,0,0
1,5,0,0,8,0,11.5417848797612,0,9.04,0,1,0
1,5,0,3,7,0,0,17.1002657087753,6.5,0,0,1
1,6,1,15.2,9,15.4314356586969,0,0,8,1,0,0
1,6,0,0,6,0,15.3061422708691,0,8.2,0,1,0
1,6,0,3,4,0,0,21.8650305616588,3.9,0,0,1
1,7,1,16.72,14,15.4314356586969,0,0,8,1,0,0
1,7,0,0,8,0,8.90658891664506,0,9.04,0,1,0
1,7,0,7,7,0,0,12.1546037384902,5.2,0,0,1
1,8,1,15.2,4,11.3129187084997,0,0,8,1,0,0
1,8,0,0,3,0,8.90658891664506,0,8.2,0,1,0
1,8,0,3,1,0,0,21.8650305616588,5.2,0,0,1
1,9,1,16.72,14,11.3129187084997,0,0,8,1,0,0
1,9,0,0,8,0,11.5417848797612,0,10.25,0,1,0
1,9,0,7,7,0,0,21.8650305616588,3.9,0,0,1
1,10,1,13.68,4,15.4314356586969,0,0,8,1,0,0
1,10,0,0,3,0,11.5417848797612,0,11.3,0,1,0
1,10,0,0,1,0,0,12.1546037384902,3.9,0,0,1
1,11,1,13.68,9,19.7174238770309,0,0,8,1,0,0
1,11,0,0,6,0,8.90658891664506,0,10.25,0,1,0
1,11,0,0,4,0,0,21.8650305616588,6.5,0,0,1
2,12,0,6.93,6,12.5188658424581,0,0,0.8,1,0,0
2,12,1,0,6,0,5.22390962516049,0,4.5,0,1,0
2,12,0,9,4,0,0,7.05508274703871,3.075,0,0,1
2,13,0,6.93,1,12.5188658424581,0,0,0.8,1,0,0
2,13,1,0,3,0,7.2692066364035,0,4.5,0,1,0
2,13,0,9,2,0,0,12.3546878913196,4.1,0,0,1
2,14,0,6.3,6,10.2826849716908,0,0,0.8,1,0,0
2,14,1,0,6,0,7.2692066364035,0,5.13,0,1,0
2,14,0,3,4,0,0,10.8654157213553,4.1,0,0,1
2,15,0,5.67,1,12.5188658424581,0,0,0.8,1,0,0
2,15,1,0,3,0,9.85189020255392,0,6.84,0,1,0
2,15,0,0,2,0,0,10.8654157213553,3.075,0,0,1
2,16,1,6.3,14,12.5188658424581,0,0,0.8,1,0,0
2,16,0,0,10,0,7.2692066364035,0,6,0,1,0
2,16,0,3,7,0,0,10.8654157213553,5.125,0,0,1
2,17,0,6.3,6,10.2826849716908,0,0,0.8,1,0,0
2,17,1,0,6,0,9.85189020255392,0,6.42,0,1,0
2,17,0,3,4,0,0,12.3546878913196,3.075,0,0,1
2,18,0,6.93,14,10.2826849716908,0,0,0.8,1,0,0
2,18,1,0,10,0,5.22390962516049,0,6,0,1,0
2,18,0,9,7,0,0,7.05508274703871,4.1,0,0,1
2,19,0,6.3,1,7.03641495426102,0,0,0.8,1,0,0
2,19,1,0,3,0,5.22390962516049,0,6.84,0,1,0
2,19,0,3,2,0,0,12.3546878913196,4.1,0,0,1
2,20,0,6.93,14,7.03641495426102,0,0,0.8,1,0,0
2,20,0,0,10,0,7.2692066364035,0,8.025,0,1,0
2,20,1,9,7,0,0,12.3546878913196,3.075,0,0,1
2,21,0,5.67,1,10.2826849716908,0,0,0.8,1,0,0
2,21,0,0,3,0,7.2692066364035,0,7.5,0,1,0
2,21,1,0,2,0,0,7.05508274703871,3.075,0,0,1
2,22,0,5.67,6,12.5188658424581,0,0,0.8,1,0,0
2,22,0,0,6,0,5.22390962516049,0,8.55,0,1,0
2,22,1,0,4,0,0,12.3546878913196,5.125,0,0,1
3,23,1,40.04,7,168.659450651381,0,0,33.3,1,0,0
3,23,0,0,4,0,50.9349842008518,0,38.13,0,1,0
3,23,0,8,5,0,0,85.0395018470915,19.575,0,0,1
3,24,1,40.04,1,168.659450651381,0,0,33.3,1,0,0
3,24,0,0,2,0,96.6164788162258,0,37.815,0,1,0
3,24,0,8,1,0,0,155.573293741099,26.1,0,0,1
3,25,1,36.4,7,119.823983443837,0,0,33.3,1,0,0
3,25,0,0,4,0,96.6164788162258,0,37.5,0,1,0
3,25,0,3,5,0,0,123.792117827873,26.1,0,0,1
3,26,1,32.76,1,168.659450651381,0,0,33.3,1,0,0
3,26,0,0,2,0,120.412609162278,0,50.42,0,1,0
3,26,0,1,1,0,0,123.792117827873,19.575,0,0,1
3,27,1,36.4,13,168.659450651381,0,0,33.3,1,0,0
3,27,0,0,8,0,96.6164788162258,0,50.84,0,1,0
3,27,0,3,7,0,0,123.792117827873,32.625,0,0,1
3,28,1,36.4,7,119.823983443837,0,0,33.3,1,0,0
3,28,0,0,4,0,120.412609162278,0,50.84,0,1,0
3,28,0,3,5,0,0,155.573293741099,19.575,0,0,1
3,29,1,40.04,13,119.823983443837,0,0,33.3,1,0,0
3,29,0,0,8,0,50.9349842008518,0,50.42,0,1,0
3,29,0,8,7,0,0,85.0395018470915,26.1,0,0,1
3,30,1,36.4,1,86.6150262756075,0,0,33.3,1,0,0
3,30,0,0,2,0,50.9349842008518,0,50,0,1,0
3,30,0,3,1,0,0,155.573293741099,26.1,0,0,1
3,31,1,40.04,13,86.6150262756075,0,0,33.3,1,0,0
3,31,0,0,8,0,96.6164788162258,0,63.55,0,1,0
3,31,0,8,7,0,0,155.573293741099,19.575,0,0,1
3,32,1,32.76,1,119.823983443837,0,0,33.3,1,0,0
3,32,0,0,2,0,96.6164788162258,0,63.025,0,1,0
3,32,0,1,1,0,0,85.0395018470915,19.575,0,0,1
3,33,1,32.76,7,168.659450651381,0,0,33.3,1,0,0
3,33,0,0,4,0,50.9349842008518,0,62.5,0,1,0
3,33,0,1,5,0,0,155.573293741099,32.625,0,0,1
4,34,1,33.55,5,60.4156113446726,0,0,28.3,1,0,0
4,34,0,0,5,0,23.9610876146613,0,17.88,0,1,0
4,34,0,6,4,0,0,42.456422402816,9.45,0,0,1
4,35,1,33.55,2,60.4156113446726,0,0,28.3,1,0,0
4,35,0,0,0,0,38.2302629128635,0,17.25,0,1,0
4,35,0,6,2,0,0,70.9042717328538,12.6,0,0,1
4,36,0,30.5,5,46.7196966662816,0,0,28.3,1,0,0
4,36,1,0,5,0,38.2302629128635,0,17.88,0,1,0
4,36,0,4,4,0,0,60.1856141066611,12.6,0,0,1
4,37,1,27.45,2,60.4156113446726,0,0,28.3,1,0,0
4,37,0,0,0,0,59.3127965189779,0,23.84,0,1,0
4,37,0,0,2,0,0,60.1856141066611,9.45,0,0,1
4,38,1,30.5,7,60.4156113446726,0,0,28.3,1,0,0
4,38,0,0,9,0,38.2302629128635,0,23.84,0,1,0
4,38,0,4,6,0,0,60.1856141066611,15.75,0,0,1
4,39,0,30.5,5,46.7196966662816,0,0,28.3,1,0,0
4,39,1,0,5,0,59.3127965189779,0,23.84,0,1,0
4,39,0,4,4,0,0,70.9042717328538,9.45,0,0,1
4,40,0,33.55,7,46.7196966662816,0,0,28.3,1,0,0
4,40,1,0,9,0,23.9610876146613,0,23,0,1,0
4,40,0,6,6,0,0,42.456422402816,12.6,0,0,1
4,41,0,30.5,2,21.011699404058,0,0,28.3,1,0,0
4,41,1,0,0,0,23.9610876146613,0,23.84,0,1,0
4,41,0,4,2,0,0,70.9042717328538,12.6,0,0,1
4,42,1,33.55,7,21.011699404058,0,0,28.3,1,0,0
4,42,0,0,9,0,38.2302629128635,0,29.8,0,1,0
4,42,0,6,6,0,0,70.9042717328538,9.45,0,0,1
4,43,0,27.45,2,46.7196966662816,0,0,28.3,1,0,0
4,43,1,0,0,0,38.2302629128635,0,28.75,0,1,0
4,43,0,0,2,0,0,42.456422402816,9.45,0,0,1
