1,1,1,0,0,5,0,0,10.767577137764,1,0,0,0
1,1,0,24.3869397092231,10,0,4,0,2.65,0,1,0,0
1,1,0,0,8,0,0,5,4.68361407342782,0,0,1,0
1,1,0,2,5,0,0,10,3.77599351166189,0,0,0,1
1,2,1,4,0,8,0,0,10.8888290033859,1,0,0,0
1,2,0,24.7684439297343,3,0,3,0,2.65,0,1,0,0
1,2,0,0,8,0,0,8,4.67498310194035,0,0,1,0
1,2,0,2,2,0,0,10,3.38638761211801,0,0,0,1
1,3,1,4,0,6,0,0,10.8333597836446,1,0,0,0
1,3,0,24.8758399832588,7,0,3,0,2.65,0,1,0,0
1,3,0,0,5,0,0,6,3.96615305497201,0,0,1,0
1,3,0,3,3,0,0,7,2.92108476796213,0,0,0,1
1,4,1,3,0,6,0,0,10.7396294001373,1,0,0,0
1,4,0,25.8909541926442,9,0,5,0,2.65,0,1,0,0
1,4,0,0,3,0,0,6,3.68408280587495,0,0,1,0
1,4,0,3,5,0,0,9,3.00979170332891,0,0,0,1
1,5,1,2,0,8,0,0,10.8196673360294,1,0,0,0
1,5,0,25.4032005484107,10,0,4,0,2.65,0,1,0,0
1,5,0,0,5,0,0,8,4.30802126648169,0,0,1,0
1,5,0,0,4,0,0,10,3.27897356377891,0,0,0,1
2,6,0,5,0,8,0,0,12.7952158381579,1,0,0,0
2,6,1,9.54756894406107,6,0,3,0,2.65,0,1,0,0
2,6,0,0,5,0,0,8,4.33298795012489,0,0,1,0
2,6,0,6,1,0,0,6,3.43815430959644,0,0,0,1
2,7,0,3,0,8,0,0,12.8678708719448,1,0,0,0
2,7,0,10.4530374852365,2,0,4,0,2.65,0,1,0,0
2,7,0,0,6,0,0,8,3.8419377113678,0,0,1,0
2,7,1,5,1,0,0,10,2.65992387624921,0,0,0,1
2,8,0,3,0,5,0,0,12.7743408513023,1,0,0,0
2,8,0,9.50696300622238,7,0,5,0,2.65,0,1,0,0
2,8,0,0,3,0,0,5,3.64601355050345,0,0,1,0
2,8,1,4,5,0,0,6,2.90642610438783,0,0,0,1
2,9,0,4,0,6,0,0,12.8318932037945,1,0,0,0
2,9,0,10.1619780940614,9,0,5,0,2.65,0,1,0,0
2,9,0,0,7,0,0,6,4.85733089598602,0,0,1,0
2,9,1,2,4,0,0,6,3.82361599087334,0,0,0,1
2,10,0,5,0,6,0,0,12.8156392546579,1,0,0,0
2,10,0,10.4235721546979,7,0,3,0,2.65,0,1,0,0
2,10,0,0,3,0,0,6,3.33894910415977,0,0,1,0
2,10,1,1,5,0,0,6,2.67299863937148,0,0,0,1
3,11,0,3,0,8,0,0,9.85690429744844,1,0,0,0
3,11,0,12.2764405518948,2,0,4,0,2.65,0,1,0,0
3,11,0,0,4,0,0,8,3.80794820200494,0,0,1,0
3,11,1,5,3,0,0,7,2.77368282889335,0,0,0,1
3,12,0,5,0,5,0,0,9.80956994741772,1,0,0,0
3,12,0,12.590964342186,8,0,3,0,2.65,0,1,0,0
3,12,0,0,7,0,0,5,3.75328967083955,0,0,1,0
3,12,1,1,2,0,0,7,3.16030206515461,0,0,0,1
3,13,0,5,0,6,0,0,9.89238272109218,1,0,0,0
3,13,1,12.5488986058042,7,0,3,0,2.65,0,1,0,0
3,13,0,0,5,0,0,6,4.30239670334158,0,0,1,0
3,13,0,0,6,0,0,10,3.42050533702143,0,0,0,1
3,14,0,0,0,7,0,0,9.88770730945601,1,0,0,0
3,14,1,11.794625969323,2,0,4,0,2.65,0,1,0,0
3,14,0,0,7,0,0,7,5.19464354198753,0,0,1,0
3,14,0,2,6,0,0,6,3.75665191976276,0,0,0,1
3,15,0,5,0,5,0,0,9.78745598909106,1,0,0,0
3,15,0,12.3491293432538,8,0,5,0,2.65,0,1,0,0
3,15,0,0,8,0,0,5,4.41566280394635,0,0,1,0
3,15,1,0,6,0,0,9,3.15959142371071,0,0,0,1
4,16,1,4,0,8,0,0,10.8454470870028,1,0,0,0
4,16,0,36.0505239658059,4,0,4,0,2.65,0,1,0,0
4,16,0,0,5,0,0,8,4.34226150306696,0,0,1,0
4,16,0,5,3,0,0,10,3.6105311181607,0,0,0,1
4,17,1,0,0,5,0,0,10.817893281063,1,0,0,0
4,17,0,35.5994251946102,7,0,3,0,2.65,0,1,0,0
4,17,0,0,3,0,0,5,3.60076915634631,0,0,1,0
4,17,0,3,5,0,0,8,2.75898508493765,0,0,0,1
4,18,1,0,0,6,0,0,10.8211070548806,1,0,0,0
4,18,0,35.291643774752,7,0,4,0,2.65,0,1,0,0
4,18,0,0,3,0,0,6,3.81401879975894,0,0,1,0
4,18,0,1,1,0,0,6,2.67350537839194,0,0,0,1
4,19,1,0,0,6,0,0,10.7773767613935,1,0,0,0
4,19,0,37.0030813683879,2,0,5,0,2.65,0,1,0,0
4,19,0,0,3,0,0,6,4.03069776019183,0,0,1,0
4,19,0,0,6,0,0,10,2.98449728886236,0,0,0,1
4,20,1,4,0,5,0,0,10.8485820986383,1,0,0,0
4,20,0,36.0110888131105,4,0,4,0,2.65,0,1,0,0
4,20,0,0,7,0,0,5,4.75458119532148,0,0,1,0
4,20,0,1,5,0,0,6,3.48003396532499,0,0,0,1
5,21,1,2,0,56,0,0,18.024120393781,1,0,0,0
5,21,0,23.8697950006742,7,0,32,0,2.65,0,1,0,0
5,21,0,0,6,0,0,56,16.3952455290068,0,0,1,0
5,21,0,1,4,0,0,80,11.1221425102842,0,0,0,1
5,22,0,4,0,56,0,0,18.1808256980006,1,0,0,0
5,22,0,25.5109968413042,6,0,40,0,2.65,0,1,0,0
5,22,0,0,8,0,0,56,14.8501543586109,0,0,1,0
5,22,1,1,5,0,0,56,10.0914713165563,0,0,0,1
5,23,0,1,0,56,0,0,18.5802833401124,1,0,0,0
5,23,0,24.1954603547802,8,0,32,0,2.65,0,1,0,0
5,23,0,0,5,0,0,56,15.1835050031837,0,0,1,0
5,23,1,2,5,0,0,64,9.87208833765986,0,0,0,1
5,24,1,2,0,48,0,0,18.4372465550576,1,0,0,0
5,24,0,25.324881286727,10,0,24,0,2.65,0,1,0,0
5,24,0,0,8,0,0,48,18.5834770817305,0,0,1,0
5,24,0,0,1,0,0,64,12.1621595305209,0,0,0,1
5,25,1,5,0,56,0,0,18.1193756505901,1,0,0,0
5,25,0,24.6618798487847,9,0,32,0,2.65,0,1,0,0
5,25,0,0,8,0,0,56,17.8980884667725,0,0,1,0
5,25,0,4,2,0,0,64,11.8190973643724,0,0,0,1
6,26,0,2,0,6,0,0,11.8713286539226,1,0,0,0
6,26,1,6.2831899255475,4,0,3,0,2.65,0,1,0,0
6,26,0,0,6,0,0,6,3.06551594548829,0,0,1,0
6,26,0,6,6,0,0,10,2.56125603407651,0,0,0,1
6,27,0,2,0,5,0,0,11.7921562633166,1,0,0,0
6,27,1,5.81689818439002,7,0,4,0,2.65,0,1,0,0
6,27,0,0,8,0,0,5,3.93570245993437,0,0,1,0
6,27,0,5,6,0,0,6,3.04635745834707,0,0,0,1
6,28,0,3,0,5,0,0,11.7997433926449,1,0,0,0
6,28,0,5.85100894690282,10,0,5,0,2.65,0,1,0,0
6,28,0,0,6,0,0,5,3.54582123401826,0,0,1,0
6,28,1,0,6,0,0,6,2.71943998608725,0,0,0,1
6,29,0,2,0,5,0,0,11.7779305637507,1,0,0,0
6,29,1,5.86860006329804,3,0,3,0,2.65,0,1,0,0
6,29,0,0,3,0,0,5,3.31648872184897,0,0,1,0
6,29,0,1,5,0,0,10,2.78505296056742,0,0,0,1
6,30,0,5,0,7,0,0,11.788168411356,1,0,0,0
6,30,1,5.88721190117933,7,0,3,0,2.65,0,1,0,0
6,30,0,0,9,0,0,7,3.82500902602609,0,0,1,0
6,30,0,1,2,0,0,10,3.13470649285584,0,0,0,1
7,31,0,3,0,360,0,0,46.1418146623745,1,0,0,0
7,31,1,28.7783373271298,2,0,225,0,2.65,0,1,0,0
7,31,0,0,5,0,0,360,81.5074826749577,0,0,1,0
7,31,0,0,4,0,0,270,51.7097825119528,0,0,0,1
7,32,0,0,0,315,0,0,47.5341163814264,1,0,0,0
7,32,1,29.9335522128813,9,0,225,0,2.65,0,1,0,0
7,32,0,0,3,0,0,315,93.1071592312128,0,0,1,0
7,32,0,3,1,0,0,405,58.7943814836429,0,0,0,1
7,33,0,2,0,315,0,0,44.240269637045,1,0,0,0
7,33,1,29.82764420503,8,0,225,0,2.65,0,1,0,0
7,33,0,0,3,0,0,315,67.1334081647966,0,0,1,0
7,33,0,6,3,0,0,315,42.6350505233917,0,0,0,1
7,34,0,3,0,270,0,0,48.2082137042559,1,0,0,0
7,34,1,28.8953679954622,10,0,135,0,2.65,0,1,0,0
7,34,0,0,4,0,0,270,93.1801761786228,0,0,1,0
7,34,0,2,2,0,0,405,58.9801528538438,0,0,0,1
7,35,0,1,0,225,0,0,42.6126105956553,1,0,0,0
7,35,1,31.0692620984207,5,0,225,0,2.65,0,1,0,0
7,35,0,0,2,0,0,225,78.9047259996512,0,0,1,0
7,35,0,2,2,0,0,450,49.7965829862553,0,0,0,1
8,36,0,1,0,8,0,0,9.7957809454896,1,0,0,0
